trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2660,False,"{'a': 0.95, 'e': 1.412803132806179e-07}",20,14,10.892122891207066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.95, 'e': 1.4117416629366686e-07}",20,10,20.562884230088144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.95, 'e': 1.4106813888762044e-07}",30,22,16.696748840649523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.95, 'e': 1.4096223088292602e-07}",20,12,16.884592412813756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.95, 'e': 1.408564421003679e-07}",30,19,23.16250742146496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.95, 'e': 1.407507723610664e-07}",30,18,19.929340610078587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.95, 'e': 1.4064522148647737e-07}",30,15,28.054358101032786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.95, 'e': 1.4053978929839114e-07}",25,12,24.53022999855062,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.95, 'e': 1.4043447561893195e-07}",20,12,15.473319091290067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.95, 'e': 1.403292802705571e-07}",30,8,40.11473592771029,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.95, 'e': 1.4022420307605627e-07}",25,10,23.48264072112657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.95, 'e': 1.4011924385855076e-07}",25,16,13.931454341633115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.95, 'e': 1.4001440244149274e-07}",20,12,14.04913179475904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.95, 'e': 1.3990967864866446e-07}",25,15,20.290318751907257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.95, 'e': 1.398050723041776e-07}",20,6,22.755533638502094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.95, 'e': 1.397005832324724e-07}",25,14,19.782562996668112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.95, 'e': 1.3959621125831718e-07}",25,7,29.895669190233637,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.95, 'e': 1.394919562068072e-07}",25,11,26.1820710028396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.95, 'e': 1.3938781790336443e-07}",20,14,10.027335686563642,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.95, 'e': 1.3928379617373624e-07}",20,12,14.830754353092516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.95, 'e': 1.391798908439952e-07}",25,8,26.3827862262646,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.95, 'e': 1.390761017405381e-07}",30,18,20.654434818134575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.95, 'e': 1.389724286900852e-07}",20,7,24.60309423396751,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.95, 'e': 1.3886887151967963e-07}",30,20,22.134894358404804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.95, 'e': 1.3876543005668653e-07}",30,9,39.00146498281472,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.95, 'e': 1.386621041287924e-07}",20,14,11.399245185777144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.95, 'e': 1.385588935640045e-07}",25,18,13.579755196037073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.95, 'e': 1.3845579819064993e-07}",20,8,21.247271902758655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.95, 'e': 1.3835281783737502e-07}",20,16,6.028159396116273,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.95, 'e': 1.3824995233314456e-07}",20,13,13.81998050393868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.95, 'e': 1.3814720150724122e-07}",30,16,27.714909360974335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.95, 'e': 1.3804456518926472e-07}",25,18,12.26708235737777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.95, 'e': 1.3794204320913114e-07}",20,12,13.140443738554634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.95, 'e': 1.3783963539707226e-07}",30,8,44.51231076171041,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.95, 'e': 1.3773734158363482e-07}",35,23,24.025320091702504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.95, 'e': 1.376351615996798e-07}",25,14,23.660448915778957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.95, 'e': 1.3753309527638184e-07}",30,18,28.36773160185687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.95, 'e': 1.3743114244522833e-07}",20,6,28.297698838554133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.95, 'e': 1.3732930293801899e-07}",30,13,28.417863951488666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.95, 'e': 1.3722757658686489e-07}",30,16,22.69679380979533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.95, 'e': 1.3712596322418792e-07}",25,7,27.5654983360676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.95, 'e': 1.3702446268272015e-07}",20,11,16.71030088578791,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.95, 'e': 1.3692307479550297e-07}",25,3,33.774515674077826,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.95, 'e': 1.3682179939588662e-07}",25,11,24.216320870682672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.95, 'e': 1.367206363175292e-07}",25,7,33.919523529775695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.95, 'e': 1.3661958539439632e-07}",20,12,15.646150284396587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.95, 'e': 1.3651864646076024e-07}",20,6,26.757932249511697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.95, 'e': 1.3641781935119916e-07}",20,12,16.71631429606721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.95, 'e': 1.363171039005967e-07}",30,15,30.20345170587199,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.95, 'e': 1.3621649994414103e-07}",20,6,26.327624836572674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.95, 'e': 1.3611600731732432e-07}",30,19,19.721376324992644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.95, 'e': 1.3601562585594207e-07}",20,8,21.328439531940646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.95, 'e': 1.359153553960924e-07}",30,21,17.268812963275526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.95, 'e': 1.3581519577417538e-07}",25,17,15.434535078078776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.95, 'e': 1.3571514682689233e-07}",20,16,8.58838055153089,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.95, 'e': 1.3561520839124526e-07}",25,18,12.092063773390997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.95, 'e': 1.3551538030453612e-07}",20,14,10.177341997309265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.95, 'e': 1.3541566240436616e-07}",20,11,16.506345799935463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.95, 'e': 1.3531605452863525e-07}",25,14,18.84966915456584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.95, 'e': 1.3521655651554127e-07}",20,6,25.19979327096973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.95, 'e': 1.3511716820357942e-07}",35,21,20.323267806134158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.95, 'e': 1.3501788943154155e-07}",20,13,8.782166576433184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.95, 'e': 1.3491872003851552e-07}",20,13,12.82733079651011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.95, 'e': 1.348196598638846e-07}",25,13,24.94048513478404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.95, 'e': 1.3472070874732672e-07}",20,12,13.127421463947005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.95, 'e': 1.3462186652881388e-07}",30,17,25.21168581973068,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.95, 'e': 1.3452313304861154e-07}",25,18,13.654350963787438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.95, 'e': 1.3442450814727788e-07}",25,19,10.929670749892049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.95, 'e': 1.3432599166566326e-07}",20,14,9.50375128033816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.95, 'e': 1.3422758344490945e-07}",20,16,6.70094697783267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.95, 'e': 1.3412928332644914e-07}",20,6,21.763057181001717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.95, 'e': 1.340310911520052e-07}",25,19,14.228395722276115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.95, 'e': 1.3393300676359005e-07}",30,16,24.027070047805367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.95, 'e': 1.3383503000350509e-07}",25,11,29.596446507841186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.95, 'e': 1.3373716071433994e-07}",20,13,13.23116358006276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.95, 'e': 1.3363939873897196e-07}",20,8,18.20211654251757,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.95, 'e': 1.3354174392056553e-07}",25,15,19.291797427840955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.95, 'e': 1.334441961025714e-07}",25,9,30.856977530221414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.95, 'e': 1.3334675512872624e-07}",25,15,17.568957573953366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.95, 'e': 1.3324942084305162e-07}",25,14,21.22373513621715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.95, 'e': 1.331521930898539e-07}",30,21,19.551178167184712,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.95, 'e': 1.3305507171372319e-07}",20,16,8.074392767648424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.95, 'e': 1.329580565595329e-07}",25,14,22.794822428186432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.95, 'e': 1.3286114747243924e-07}",20,12,15.519304986861236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.95, 'e': 1.3276434429788027e-07}",35,22,27.76372842533323,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.95, 'e': 1.3266764688157566e-07}",30,18,25.32509507372879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.95, 'e': 1.3257105506952575e-07}",20,8,21.658155004290673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.95, 'e': 1.3247456870801122e-07}",30,16,33.15996052631524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.95, 'e': 1.3237818764359227e-07}",20,8,25.08256291043753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.95, 'e': 1.322819117231081e-07}",20,10,18.42619616595656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.95, 'e': 1.3218574079367622e-07}",25,17,13.412926429148092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.95, 'e': 1.3208967470269207e-07}",25,18,10.82788680496598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.95, 'e': 1.3199371329782806e-07}",25,9,21.03716658243081,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.95, 'e': 1.3189785642703334e-07}",30,22,13.31464860428145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.95, 'e': 1.3180210393853287e-07}",20,11,15.638944919843969,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.95, 'e': 1.3170645568082704e-07}",25,18,15.23786501082509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.95, 'e': 1.31610911502691e-07}",20,16,6.537505576926096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.95, 'e': 1.3151547125317403e-07}",20,5,31.5486750711684,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.95, 'e': 1.31420134781599e-07}",20,9,25.813705891227897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.95, 'e': 1.313249019375617e-07}",25,11,27.74783813669056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.95, 'e': 1.3122977257093034e-07}",20,10,18.48687259911378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.95, 'e': 1.3113474653184494e-07}",20,12,13.769076262503267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.95, 'e': 1.3103982367071661e-07}",35,22,25.507469934688963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.95, 'e': 1.3094500383822722e-07}",30,16,27.82638509466091,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.95, 'e': 1.308502868853285e-07}",30,12,38.54004748689216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.95, 'e': 1.3075567266324168e-07}",25,13,20.6273873084303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.95, 'e': 1.3066116102345684e-07}",25,16,17.341057582252617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.95, 'e': 1.3056675181773236e-07}",30,7,41.422146076392416,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.95, 'e': 1.3047244489809424e-07}",20,14,11.89678728961588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.95, 'e': 1.303782401168356e-07}",25,13,21.32084294988006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.95, 'e': 1.3028413732651608e-07}",30,13,32.20256937326117,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.95, 'e': 1.3019013637996132e-07}",25,14,19.742507701580884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.95, 'e': 1.3009623713026225e-07}",20,13,14.331575394775546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.95, 'e': 1.300024394307747e-07}",30,19,18.028184494935637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.95, 'e': 1.299087431351186e-07}",20,14,12.073879640376507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.95, 'e': 1.2981514809717766e-07}",20,11,17.56099157243039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.95, 'e': 1.297216541710986e-07}",20,9,15.839487040598097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.95, 'e': 1.2962826121129067e-07}",30,17,24.323004306808947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.95, 'e': 1.295349690724251e-07}",20,11,16.414693982635026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.95, 'e': 1.2944177760943442e-07}",20,10,18.89482001627531,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.95, 'e': 1.2934868667751212e-07}",30,11,38.249452622797826,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.95, 'e': 1.2925569613211182e-07}",25,9,29.32975009495586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.95, 'e': 1.2916280582894693e-07}",25,13,22.510578251361668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.95, 'e': 1.2907001562398993e-07}",20,9,19.994578098959,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.95, 'e': 1.289773253734719e-07}",25,16,18.60337129669285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.95, 'e': 1.2888473493388198e-07}",20,12,14.061171530097042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.95, 'e': 1.287922441619667e-07}",20,8,19.801697959908253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.95, 'e': 1.286998529147296e-07}",20,14,12.61187427649571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.95, 'e': 1.286075610494305e-07}",20,10,16.911476608058514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.95, 'e': 1.2851536842358505e-07}",20,13,16.291097402154058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.95, 'e': 1.284232748949642e-07}",30,8,37.22813605290088,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.95, 'e': 1.2833128032159358e-07}",25,15,20.073137792229836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.95, 'e': 1.2823938456175292e-07}",25,15,9.837567416010408,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.95, 'e': 1.281475874739757e-07}",25,15,18.50344358751764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.95, 'e': 1.2805588891704838e-07}",30,18,20.11786045299284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.95, 'e': 1.2796428875000996e-07}",20,12,14.18926382644122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.95, 'e': 1.2787278683215144e-07}",25,11,25.385436758225012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.95, 'e': 1.2778138302301527e-07}",20,13,13.52427668181096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.95, 'e': 1.2769007718239485e-07}",20,11,15.22097305390605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.95, 'e': 1.2759886917033386e-07}",25,15,20.169643987028444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.95, 'e': 1.2750775884712586e-07}",20,11,16.033296785713052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.95, 'e': 1.2741674607331373e-07}",20,1,33.37075419724558,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.95, 'e': 1.273258307096891e-07}",20,8,24.401116673589488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.95, 'e': 1.2723501261729184e-07}",20,11,17.359235764471318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.95, 'e': 1.271442916574095e-07}",20,16,8.082955579442293,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.95, 'e': 1.2705366769157684e-07}",20,14,9.83803153243776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.95, 'e': 1.2696314058157523e-07}",20,13,14.588451313946075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.95, 'e': 1.2687271018943218e-07}",20,13,12.960160007986396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.95, 'e': 1.267823763774208e-07}",20,13,13.631638926908929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.95, 'e': 1.266921390080592e-07}",25,20,9.764856406810303,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.95, 'e': 1.2660199794411015e-07}",20,9,20.65420268006729,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.95, 'e': 1.2651195304858036e-07}",25,13,20.904879789468783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.95, 'e': 1.2642200418472005e-07}",20,6,22.968722129456268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.95, 'e': 1.2633215121602245e-07}",30,12,36.44624320286877,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.95, 'e': 1.2624239400622323e-07}",20,10,20.29516890117037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.95, 'e': 1.261527324193e-07}",20,10,20.871789936126632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.95, 'e': 1.260631663194719e-07}",30,17,17.358735703585445,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.95, 'e': 1.2597369557119883e-07}",20,15,7.770359969009308,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.95, 'e': 1.2588432003918124e-07}",30,16,24.732561206652743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.95, 'e': 1.257950395883594e-07}",25,20,9.131932341192817,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.95, 'e': 1.2570585408391293e-07}",30,18,15.743905637355011,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.95, 'e': 1.2561676339126045e-07}",20,8,23.722634438801194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.95, 'e': 1.255277673760588e-07}",30,21,14.799719237809283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.95, 'e': 1.2543886590420283e-07}",30,11,30.11065397029305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.95, 'e': 1.2535005884182461e-07}",25,10,30.736836115740434,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.95, 'e': 1.2526134605529318e-07}",25,17,16.152011862747003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.95, 'e': 1.2517272741121382e-07}",25,7,28.754069772982326,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.95, 'e': 1.2508420277642775e-07}",25,20,8.413510541027124,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.95, 'e': 1.249957720180115e-07}",25,7,30.603688696361072,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.95, 'e': 1.2490743500327641e-07}",25,14,20.644275725691394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.95, 'e': 1.2481919159976826e-07}",30,14,28.055763930087956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.95, 'e': 1.247310416752666e-07}",30,16,22.966393352882285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.95, 'e': 1.246429850977844e-07}",20,11,14.974889579111734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.95, 'e': 1.2455502173556748e-07}",20,12,16.005582320120226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.95, 'e': 1.2446715145709401e-07}",30,10,34.96252979638295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.95, 'e': 1.2437937413107402e-07}",25,15,18.85193392850701,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.95, 'e': 1.2429168962644902e-07}",30,16,27.448074550376486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
